date,ClientType,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
2024-06-18,FII,246244,259096,2101673,1652519,1515823,1792079,996940,1290054,187687,167236,241425,152484,6010742,4592518
2024-06-18,Pro,91637,71258,609318,291851,1954611,2184693,1826570,2409142,628396,679473,1161724,524662,6148128,6285207
2024-06-18,TOTAL,827919,827919,5027481,5027481,9197801,11406348,9197801,11406348,2830477,1551093,2830477,1551093,30841119,30841119
2024-06-19,Client,359845,402643,2152009,290045,5537222,6189902,6119048,6788038,2067301,691285,1127508,897709,16997564,15624991
2024-06-19,DII,103323,131923,201142,2807058,2078,172342,0,0,1286,85,312566,0,480256,3251547
2024-06-19,FII,289349,245290,2191710,1730035,1477130,1831803,990787,1365648,188860,175995,247720,154428,6154847,4733908
2024-06-19,Pro,101212,73873,625977,343700,1766102,1984583,1672697,2024944,641863,709511,1211516,524739,5829248,5851469
2024-06-19,TOTAL,853729,853729,5170838,5170838,8782532,10178630,8782532,10178630,2899310,1576876,2899310,1576876,29461915,29461915
2024-06-20,Client,356702,423648,2164861,280687,4355248,5571247,4767513,5829157,2113751,726154,1165833,923919,15287963,13390757
2024-06-20,DII,95857,137643,204427,2810128,2078,188186,0,0,1245,126,309878,0,491919,3257649
2024-06-20,FII,305029,232564,2167039,1751576,1193899,1433318,926311,1251993,194475,186274,248380,157458,5480034,4568282
2024-06-20,Pro,111630,75363,650255,344191,1600423,1826058,1457824,1937659,664262,725173,1249642,556350,5577801,5621029
2024-06-20,TOTAL,869218,869218,5186582,5186582,7151648,9018809,7151648,9018809,2973733,1637727,2973733,1637727,26837717,26837717
2024-06-21,Client,350478,408091,2206668,281116,6122639,6074667,6386815,6550112,2118982,681716,1170441,930303,17555150,15726878
2024-06-21,DII,96094,138097,206362,2811348,2078,187141,0,0,1290,126,311205,0,493091,3260650
2024-06-21,FII,302724,228733,2176788,1789892,1414981,1573376,1221087,1399497,199907,193360,250416,152841,5861136,5042466
2024-06-21,Pro,94366,68741,666065,373527,1950460,1960687,1882256,1846262,675161,745159,1263278,537217,6091898,5971281
2024-06-21,TOTAL,843662,843662,5255883,5255883,9490158,9795871,9490158,9795871,2995340,1620361,2995340,1620361,30001275,30001275
2024-06-24,Client,343586,412800,2233321,272875,6592506,7852393,7025523,8141821,2063496,705027,1169148,930476,19790329,17952643
2024-06-24,DII,89258,146339,190365,2860591,2078,228479,0,0,1290,126,308956,0,511596,3315886
2024-06-24,FII,330858,229188,2203890,1778360,1670991,1974267,1416526,1742351,196365,189765,248971,149581,6566136,5564977
2024-06-24,Pro,96938,72313,653722,369472,2143176,2174110,1966702,2345077,684155,739597,1218231,554458,6491698,6526253
2024-06-24,TOTAL,860640,860640,5281298,5281298,10408751,12229249,10408751,12229249,2945306,1634515,2945306,1634515,33359759,33359759
2024-06-25,Client,350729,474389,2278107,294369,5946712,9153083,6629153,9491632,1921931,684085,1106262,916448,20334647,18912253
2024-06-25,DII,89005,145499,180793,2875375,2078,252479,0,0,1290,126,304932,0,525771,3325806
2024-06-25,FII,378004,237169,2251132,1810426,1956710,2578585,1404304,2018269,182888,187628,235029,138895,7534947,5844092
2024-06-25,Pro,115333,76014,635740,365602,2065323,2542659,1937366,3016905,694407,734956,1154293,551452,6788418,7101632
2024-06-25,TOTAL,933071,933071,5345772,5345772,9970823,14526806,9970823,14526806,2800516,1606795,2800516,1606795,35183783,35183783
2024-06-26,Client,325553,473466,2262498,296533,5409620,7042134,6023068,7570008,1688190,649811,1015394,890414,17377806,16268883
2024-06-26,DII,89289,144470,190470,2930184,2078,242479,0,0,1360,126,287665,0,525802,3362319
2024-06-26,FII,400618,197828,2297830,1769761,1926438,2242227,1430778,1764821,170259,179266,213827,129068,7216638,5506083
2024-06-26,Pro,89242,88938,627055,381375,1811980,1954348,1696270,2146359,718424,747940,1061347,557661,5948989,5931950
2024-06-26,TOTAL,904702,904702,5377853,5377853,9150116,11481188,9150116,11481188,2578233,1577143,2578233,1577143,31069235,31069235
2024-06-27,Client,270005,512966,2121906,279137,3696391,4598509,4081012,4867285,841333,286917,501411,503905,11815061,10745716
2024-06-27,DII,88320,143750,56655,2841131,2078,212829,0,0,16,41,636,0,359939,2985517
2024-06-27,FII,411066,91951,2263338,1653145,1052529,1159936,801195,999760,5873,24695,31112,16066,4917437,3593229
2024-06-27,Pro,63326,84050,535906,204392,1484824,1678634,1353615,1782863,232404,407119,546467,198801,4402213,4170188
2024-06-27,TOTAL,832717,832717,4977805,4977805,6235822,7649908,6235822,7649908,1079626,718772,1079626,718772,21494650,21494650
2024-06-28,Client,260625,519267,2136375,287429,6334127,5530347,6466254,5929738,1047709,364811,630676,595121,15673994,14428485
2024-06-28,DII,89836,143606,57103,2909051,2078,219973,0,0,39,41,25049,0,369070,3077706
2024-06-28,FII,440244,93361,2300237,1619844,1304942,1363794,1015644,1175051,38833,56769,70650,44650,5504819,4019200
2024-06-28,Pro,57629,92100,549061,226452,1910165,1821395,2069414,1830720,313953,490138,674159,271988,5142341,5164833
2024-06-28,TOTAL,848334,848334,5042776,5042776,9551312,8935509,9551312,8935509,1400534,911759,1400534,911759,26690224,26690224
2024-07-01,Client,280283,540700,2176195,306659,7044862,7385317,7245776,7461158,1189541,412944,724369,658641,18489142,16937303
2024-07-01,DII,89364,143606,57026,2924877,2078,224973,0,0,35,41,42308,0,373517,3110791
2024-07-01,FII,443366,93293,2295539,1629189,1322382,1469038,1137099,1402755,55653,71222,93196,57568,5657200,4413100
2024-07-01,Pro,61601,97015,583027,251062,2022415,2058244,2008862,2273659,356186,531330,741542,299328,5612803,5671468
2024-07-01,TOTAL,874614,874614,5111787,5111787,10391737,11137572,10391737,11137572,1601415,1015537,1601415,1015537,30132662,30132662
2024-07-02,Client,281556,540300,2219552,299197,7857583,7275024,7938098,7453648,1356966,445955,807255,725405,19436636,17763903
2024-07-02,DII,90005,143580,60807,2947525,2078,225033,0,0,17,41,62678,0,377981,3153783
2024-07-02,FII,443680,96727,2261927,1661432,1422744,1391060,1295518,1384023,68582,86719,117449,74825,5674712,4629974
2024-07-02,Pro,57583,92217,601686,235818,2239910,2127228,2288699,2180674,391841,592366,830024,324851,6010614,5952283
2024-07-02,TOTAL,872824,872824,5143972,5143972,11522315,11018345,11522315,11018345,1817406,1125081,1817406,1125081,31499943,31499943
2024-07-03,Client,275573,560357,2208357,320466,5420641,6650120,5868355,6864141,1431525,493778,857109,755948,16479994,15226376
2024-07-03,DII,79449,143580,67849,2959536,2078,225679,0,0,17,41,112886,0,375113,3216002
2024-07-03,FII,471102,92307,2344381,1690553,1242396,1314003,951574,1189898,78223,95463,134363,84418,5545568,4143113
2024-07-03,Pro,68480,98360,606582,256614,1690568,1907921,1535754,2043684,441264,596287,846671,345203,5311102,5126286
2024-07-03,TOTAL,894604,894604,5227169,5227169,8355683,10097723,8355683,10097723,1951029,1185569,1951029,1185569,27711777,27711777
2024-07-04,Client,268858,564727,2220788,323790,4058927,4786693,4602285,5171501,1542011,535998,915551,800376,13413275,12378230
2024-07-04,DII,80349,143155,74809,2965356,2078,235679,0,0,17,41,137461,0,392973,3245972
2024-07-04,FII,486382,94225,2331635,1696821,1070395,1212745,602928,922564,87882,105318,147780,90875,5294357,3555193
2024-07-04,Pro,65562,99044,618929,260194,1581234,1645392,1507421,1786444,472729,624136,901847,374242,5007982,4929192
2024-07-04,TOTAL,901151,901151,5246161,5246161,6712634,7880509,6712634,7880509,2102639,1265493,2102639,1265493,24108587,24108587
2024-07-05,Client,259895,540219,2222258,323806,6022367,5689834,6953905,6563141,1623404,583374,972758,842547,16401132,16196376
2024-07-05,DII,80461,144155,87597,2992348,2078,246782,0,0,17,41,155480,0,416976,3291983
2024-07-05,FII,476055,91721,2360710,1725978,1655570,1737430,968897,1129381,98477,112902,158356,100959,6441144,4175292
2024-07-05,Pro,57812,98128,635675,264108,1959729,1865762,1716942,1847286,499939,646536,935243,399347,5665453,5261054
2024-07-05,TOTAL,874223,874223,5306240,5306240,9639744,9539808,9639744,9539808,2221837,1342853,2221837,1342853,28924705,28924705
2024-07-08,Client,269673,538255,2269032,330677,6969623,6046122,7497103,6760943,1760873,605807,1023768,872940,17921130,17023686
2024-07-08,DII,80408,145695,96612,2996961,2078,278356,0,0,17,41,167936,0,457512,3310592
2024-07-08,FII,468797,91786,2321984,1733616,1777969,1697646,1104500,1217668,107961,122413,169524,102647,6496770,4419741
2024-07-08,Pro,55545,98687,648135,274509,2106708,2046463,2254775,2089976,518490,677906,1026113,430580,6053247,6174640
2024-07-08,TOTAL,874423,874423,5335763,5335763,10856378,10068587,10856378,10068587,2387341,1406167,2387341,1406167,30928659,30928659
2024-07-09,Client,268979,542091,2271067,344935,7133705,6768306,7537122,7340588,1782612,651717,1056454,897335,18876386,17718525
2024-07-09,DII,75173,151875,112484,3009443,2078,336067,0,0,7,41,180491,0,525850,3341809
2024-07-09,FII,479327,93384,2345618,1737692,1764808,1632369,1349493,1294798,125159,131961,180156,116149,6479242,4771672
2024-07-09,Pro,60141,96270,649849,286948,2069525,2135906,2083501,2237262,538655,689804,1029332,460039,6143880,6193352
2024-07-09,TOTAL,883620,883620,5379018,5379018,10970116,10872648,10970116,10872648,2446433,1473523,2446433,1473523,32025358,32025358
2024-07-10,Client,272784,500463,2261697,334793,6243139,5118310,6741013,5998235,1903907,625237,1085581,914311,16425074,15574396
2024-07-10,DII,77708,153975,116590,3005322,2078,394578,0,0,7,41,195135,0,591002,3354432
2024-07-10,FII,453115,114909,2341706,1755008,1464294,1393275,1032228,1019593,138005,140716,197370,127929,5931111,4247037
2024-07-10,Pro,55819,90079,665146,290016,1863460,1965560,1799730,1853895,542427,737991,1106260,461745,5830403,5601725
2024-07-10,TOTAL,859426,859426,5385139,5385139,9572971,8871723,9572971,8871723,2584346,1503985,2584346,1503985,28777590,28777590
2024-07-11,Client,277616,485702,2302726,326108,4172588,4387451,4589395,4871282,1980304,664280,1136255,939382,13784965,12348124
2024-07-11,DII,77385,153975,125539,3026855,2078,394667,0,0,0,41,208345,0,599710,3389175
2024-07-11,FII,425753,119261,2315691,1794035,896742,915632,762629,939976,146794,144618,208558,130455,4845230,3954914
2024-07-11,Pro,56542,78358,694839,291797,1781244,1874534,1500628,1761026,579554,749383,1153494,488485,5736096,5273788
2024-07-11,TOTAL,837296,837296,5438795,5438795,6852652,7572284,6852652,7572284,2706652,1558322,2706652,1558322,24966001,24966001
2024-07-12,Client,283914,498083,2252257,350732,5439626,5774527,5846280,6234567,1991506,716468,1173376,958622,16458298,15061660
2024-07-12,DII,77461,158275,133371,3012321,2078,393972,0,0,0,41,217445,0,606923,3388041
2024-07-12,FII,442399,115144,2380566,1763978,1129256,1230079,1101752,1245606,157861,152287,222879,135059,5492448,4584418
2024-07-12,Pro,52122,84394,681028,320191,2037326,2015998,1660254,1934403,606026,743805,1141693,518920,6136305,5659855
2024-07-12,TOTAL,855896,855896,5447222,5447222,8608286,9414576,8608286,9414576,2755393,1612601,2755393,1612601,28693974,28693974
2024-07-15,Client,293119,519740,2237937,368209,5884091,7350039,6478696,7725254,2027865,752794,1218166,972714,18545845,17282779
2024-07-15,DII,78083,153150,147715,3021357,2078,394903,0,0,30,41,225253,0,622850,3399760
2024-07-15,FII,459690,111862,2410878,1734773,1280833,1524314,1085181,1411720,165576,157356,228403,138751,5998647,4710690
2024-07-15,Pro,54171,100311,686147,358338,2143005,2255549,1746130,2387831,625041,737365,1146690,536091,6501278,6275391
2024-07-15,TOTAL,885063,885063,5482677,5482677,9310007,11524805,9310007,11524805,2818512,1647556,2818512,1647556,31668620,31668620
2024-07-16,Client,308127,525133,2272595,364937,4821269,5620987,5483182,6283404,2097828,746162,1257730,991584,15866968,14905970
2024-07-16,DII,77797,157667,150020,3030483,2078,395300,0,0,10,41,238308,0,625246,3426458
2024-07-16,FII,455157,107814,2393067,1755507,1076665,1273969,749357,1051230,180087,165717,242324,143656,5544662,4049888
2024-07-16,Pro,48607,99074,710664,375419,1745887,1813791,1413360,1769413,639408,759693,1178971,536373,5718050,5372610
2024-07-16,TOTAL,889688,889688,5526346,5526346,7645899,9104047,7645899,9104047,2917333,1671613,2917333,1671613,27754926,27754926
2024-07-18,Client,298497,552983,2240998,391401,3136948,3993524,3654178,4393419,2063997,792205,1253193,984717,12526169,11229891
2024-07-18,DII,77624,159667,157371,3019036,2078,386492,0,0,0,41,250864,0,623606,3429567
2024-07-18,FII,513008,122921,2508043,1767727,827162,876804,591217,799673,185653,161579,252106,155180,5072249,3688824
2024-07-18,Pro,57130,110688,702067,430315,1455066,1535945,1175859,1599673,665125,746055,1158612,559983,5161388,5035130
2024-07-18,TOTAL,946259,946259,5608479,5608479,5421254,6792765,5421254,6792765,2914775,1699880,2914775,1699880,23383412,23383412
2024-07-19,Client,304064,516200,2174717,368110,5008277,4008943,5161263,4747821,2128287,712311,1232180,952011,14336599,12977585
2024-07-19,DII,78575,160851,161835,2984258,2078,345529,0,0,118,41,258001,0,588176,3403110
2024-07-19,FII,489283,131263,2516089,1760166,1210053,1333071,969224,1048405,186200,170426,265902,157391,5905122,4332351
2024-07-19,Pro,48416,112024,697943,438050,1735987,1710700,1825908,1602017,651126,759873,1209648,533249,5604045,5720896
2024-07-19,TOTAL,920338,920338,5550584,5550584,7956395,7398243,7956395,7398243,2965731,1642651,2965731,1642651,26433942,26433942
2024-07-22,Client,304492,497426,2119873,345008,5508399,4542808,5590605,5063805,2040869,692364,1186910,893502,15208805,13577256
2024-07-22,DII,81205,149253,157684,3004882,2078,410861,0,0,98,2214,257683,0,654140,3411818
2024-07-22,FII,476829,138905,2564326,1719956,1620443,1399484,1281276,1067192,186957,171535,265890,156920,6419574,4630139
2024-07-22,Pro,45316,122258,652487,424524,1668547,1623715,1927586,1845871,654930,723638,1172371,539329,5368633,6031939
2024-07-22,TOTAL,907842,907842,5494370,5494370,8799467,7976868,8799467,7976868,2882854,1589751,2882854,1589751,27651152,27651152
2024-07-23,Client,320979,441128,2139184,322585,8410561,5433430,8124787,5915712,2028237,649618,1147182,871789,18982009,16823183
2024-07-23,DII,71085,149407,172177,3012607,2078,384911,0,0,101,2214,256713,0,632566,3418727
2024-07-23,FII,441562,158409,2505796,1740540,1747636,1553080,1567804,1283961,163149,165821,226537,137417,6577044,5114668
2024-07-23,Pro,49674,134356,671776,413201,2099210,1774910,2566894,1946658,668153,730307,1229208,538754,5994030,6829071
2024-07-23,TOTAL,883300,883300,5488933,5488933,12259485,9146331,12259485,9146331,2859640,1547960,2859640,1547960,32185649,32185649
2024-07-24,Client,381362,436445,2187003,326162,7520121,5316142,7542836,6013619,1784572,607975,1050902,834990,17797175,16204954
2024-07-24,DII,72928,149407,196577,3030950,2198,386778,0,0,153,2214,253120,0,660848,3433477
2024-07-24,FII,438666,198571,2495652,1779406,1603352,1746173,1246199,1280788,145518,159351,207628,128551,6588712,4841143
2024-07-24,Pro,67719,176252,655118,397832,1703344,1699547,2039980,1854233,671441,733594,1090034,539593,5530763,6097924
2024-07-24,TOTAL,960675,960675,5534350,5534350,10829015,9148640,10829015,9148640,2601684,1503134,2601684,1503134,30577498,30577498
2024-07-25,Client,394724,385894,2147458,272724,4565194,3814384,4662555,4292911,837158,319655,504913,517764,12078573,10636761
2024-07-25,DII,72678,151347,82314,2965593,2078,296904,0,0,368,0,2931,0,454342,3119871
2024-07-25,FII,262243,199827,2377998,1706013,950898,1007710,741993,945977,12109,31338,47010,29460,4642296,3670280
2024-07-25,Pro,91871,84448,530354,193794,1468518,1612835,1582140,1492945,220878,399895,515659,203664,4324351,4072650
2024-07-25,TOTAL,821516,821516,5138124,5138124,6986688,6731833,6986688,6731833,1070513,750888,1070513,750888,21499562,21499562
2024-07-26,Client,387378,440241,2139270,294869,5439361,6223938,5947421,6613926,931056,438050,644345,604818,15559053,14545620
2024-07-26,DII,72857,152307,88593,2992856,2078,307299,0,0,460,15,18917,0,471302,3164080
2024-07-26,FII,326678,194501,2416975,1655780,1557049,1723392,1229605,1517789,44157,61232,86896,60630,6129483,4745201
2024-07-26,Pro,100200,100064,511037,212370,1959406,2006180,1780868,2129094,315813,431374,541328,265223,5324010,5028947
2024-07-26,TOTAL,887113,887113,5155875,5155875,8957894,10260809,8957894,10260809,1291486,930671,1291486,930671,27483848,27483848
2024-07-29,Client,396842,442504,2182750,312476,7722111,6506877,7730769,6940535,1085009,492130,736772,666098,18385719,16829154
2024-07-29,DII,72746,151987,106540,3015014,2078,327299,0,0,364,10,30481,0,509037,3197482
2024-07-29,FII,321947,170510,2390024,1643581,1633978,1676123,1379697,1501404,57726,73419,106967,80791,6153217,4882950
2024-07-29,Pro,78884,105418,521901,230144,2298545,2202421,2546246,2270781,352320,476185,621199,294855,5930256,6068643
2024-07-29,TOTAL,870419,870419,5201215,5201215,11656712,10712720,11656712,10712720,1495419,1041744,1495419,1041744,30978229,30978229
2024-07-30,Client,398528,451971,2211190,333005,7319590,6973306,7505151,7337149,1182550,538505,810917,718969,18623669,17157162
2024-07-30,DII,72646,151859,119847,3027457,2078,322299,0,0,333,0,43956,0,517203,3223272
2024-07-30,FII,324153,166636,2375220,1650678,1545390,1743688,1226422,1519269,70400,86491,121966,91147,6145342,4776118
2024-07-30,Pro,80517,105378,542891,238008,2162954,2150035,2298439,2332910,388529,513052,664973,327932,5837978,5967640
2024-07-30,TOTAL,875844,875844,5249148,5249148,11030012,11189328,11030012,11189328,1641812,1138048,1641812,1138048,31124192,31124192
2024-07-31,Client,404932,472726,2238353,351327,5496277,6108559,5827433,6572582,1288821,583602,875433,764500,16120544,14864001
2024-07-31,DII,72616,154359,129945,3035720,2078,322299,0,0,332,0,52752,0,527270,3242831
2024-07-31,FII,319067,174847,2386065,1670928,1292186,1828682,927760,1404799,77171,94902,141612,104165,5998073,4424111
2024-07-31,Pro,90807,85490,557525,253913,1629356,1846620,1664704,2128779,431771,555665,728298,365504,5111744,5226688
