date,ClientType,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
2023-10-12,DII,0,522,20447,30388,0,2133,0,0,0,0,3788,0,22580,34698
2023-10-12,FII,24025,20879,154404,171211,6664103,7517557,6782664,7727916,169001,98062,175291,99070,14627152,14977031
2023-10-12,Pro,49228,44354,333829,332439,107338287,111319950,107470482,111079373,1543126,848275,1572883,859564,221432695,221359095
2023-10-12,TOTAL,163188,163188,799552,799552,172518450,176679602,172518450,176679602,2692362,1343029,2692362,1343029,354196183,354196183
2023-10-13,Client,156511,147707,315755,323331,31279952,29911709,31035797,29995209,1211995,475271,1156173,488698,63351193,63146915
2023-10-13,DII,32,71,35271,27191,0,2753,0,4000,2052,0,17404,0,40108,48666
2023-10-13,FII,35417,45847,198315,206760,5247736,5193631,5397510,5184141,245073,131747,247661,130654,11051919,11212573
2023-10-13,Pro,98073,96408,386742,378801,50854842,43638032,50949223,43562775,1893977,1027044,1931859,1014710,97898710,97933776
2023-10-13,TOTAL,290033,290033,936083,936083,87382530,78746125,87382530,78746125,3353097,1634062,3353097,1634062,172341930,172341930
2023-10-16,Client,98290,103269,239852,243387,50942442,45833395,50745570,45536879,991420,329567,949458,328991,98434966,97907554
2023-10-16,DII,1823,865,18716,24971,0,1291,0,0,314,0,5627,0,22144,31463
2023-10-16,FII,27797,25544,140378,142392,5566271,5185891,5705960,5359717,191796,99228,190556,95776,11211361,11519945
2023-10-16,Pro,63643,61875,307413,295609,93268681,83070635,93325864,83194616,1517572,760103,1555461,764131,178988047,179197556
2023-10-16,TOTAL,191553,191553,706359,706359,149777394,134091212,149777394,134091212,2701102,1188898,2701102,1188898,288656518,288656518
2023-10-17,Client,107007,112064,256748,273177,68464650,64824505,68382662,64733293,1091111,375156,1081029,363933,135119177,134946158
2023-10-17,DII,0,635,29331,30121,0,0,0,0,1000,0,12510,0,30331,43266
2023-10-17,FII,25552,19004,158102,127569,7828624,8896662,7706121,8842186,194964,99516,199718,99730,17203420,16994328
2023-10-17,Pro,66496,67352,302285,315599,120476108,119028107,120680599,119173795,1691203,833931,1685021,844940,242398130,242767306
2023-10-17,TOTAL,199055,199055,746466,746466,196769382,192749274,196769382,192749274,2978278,1308603,2978278,1308603,394751058,394751058
2023-10-18,Client,156140,173138,341810,324000,103994372,108104811,103628498,108336585,1194785,457529,1157400,480224,214249447,214099845
2023-10-18,DII,3022,295,43056,51123,0,0,0,0,797,0,3875,0,46875,55293
2023-10-18,FII,40680,48614,176810,194218,14195534,16321126,14401893,16529224,250357,128446,251889,122382,31112953,31548220
2023-10-18,Pro,124063,101858,399127,391462,224397714,208037690,224557229,207597818,1946269,1058431,1979044,1041800,435963294,435669211
2023-10-18,TOTAL,323905,323905,960803,960803,342587620,332463627,342587620,332463627,3392208,1644406,3392208,1644406,681372569,681372569
2023-10-19,Client,165781,159128,397292,392278,75006698,72231441,75025932,72149881,1203608,503745,1201478,494843,149508565,149423540
2023-10-19,DII,7,685,77505,77985,0,10380,0,2255,1239,0,4558,0,89131,85483
2023-10-19,FII,48512,51229,284037,281595,10963986,10302206,10806989,10199337,242295,131076,241848,130792,21972112,21711790
2023-10-19,Pro,105016,108274,459550,466526,137504128,132755447,137641891,132948001,2189585,1155201,2188843,1164387,274168927,274517922
2023-10-19,TOTAL,319316,319316,1218384,1218384,223474812,215299474,223474812,215299474,3636727,1790022,3636727,1790022,445738735,445738735
2023-10-20,Client,130815,126691,493535,494709,30197874,28190949,30213405,28359797,1223394,502124,1190949,530125,60738691,60915676
2023-10-20,DII,694,220,174905,162096,0,0,0,0,583,0,1600,0,176182,163916
2023-10-20,FII,43831,50422,642391,651603,4774675,4707812,4757447,4633361,248832,132225,249148,131465,10549766,10473446
2023-10-20,Pro,80653,78660,545719,548142,50675191,44063231,50676888,43968834,2143892,1161985,2175004,1134744,98670671,98582272
2023-10-20,TOTAL,255993,255993,1856550,1856550,85647740,76961992,85647740,76961992,3616701,1796334,3616701,1796334,170135310,170135310
2023-10-23,Client,226881,208582,700582,770072,70833586,77522088,70486256,77406057,1235338,583942,1241970,621231,151102417,150734168
2023-10-23,DII,17225,21580,410629,408825,0,8651,0,28336,270,0,1544,0,436775,460285
2023-10-23,FII,83623,84617,1163158,1083902,9356527,10220695,9421335,10356308,203456,124889,202897,121602,21152348,21270661
2023-10-23,Pro,112260,125210,684558,696128,135548968,136976791,135831490,136937524,2213442,1289997,2206095,1255995,276826016,277052442
2023-10-23,TOTAL,439989,439989,2958927,2958927,215739081,224728225,215739081,224728225,3652506,1998828,3652506,1998828,449517556,449517556
2023-10-25,Client,244235,228040,815100,831381,65117457,79628122,64968493,79578671,889280,489137,966530,486055,147183331,147059170
2023-10-25,DII,67539,66089,485940,498258,0,13819,0,40205,947,0,22,0,568245,604574
2023-10-25,FII,103469,105277,817271,789645,9878891,10925909,9702338,10723068,92944,56517,91330,66548,21875001,21478206
2023-10-25,Pro,140968,156805,693096,692123,135444499,138398705,135770016,138624611,1829508,1058962,1754797,1052013,277565738,278050365
2023-10-25,TOTAL,556211,556211,2811407,2811407,210440847,228966555,210440847,228966555,2812679,1604616,2812679,1604616,447192315,447192315
2023-10-26,Client,370685,339858,953524,907291,112049509,124448513,111975024,123933701,692507,505400,750757,492619,239020138,238399250
2023-10-26,DII,46578,30225,652604,653753,0,6152,0,7232,1616,0,0,0,706950,691210
2023-10-26,FII,121332,158349,495439,578735,19171639,18717305,19472309,19127145,20258,20364,21509,26695,38546337,39384742
2023-10-26,Pro,204732,214895,942922,904710,253861669,227939990,253635484,228043882,1380648,954752,1322763,961202,485284713,485082936
2023-10-26,TOTAL,743327,743327,3044489,3044489,385082817,371111960,385082817,371111960,2095029,1480516,2095029,1480516,763558138,763558138
2023-10-27,Client,133247,138315,312853,312397,34486692,28421324,34692039,28242445,862517,315083,849285,313250,64531716,64547731
2023-10-27,DII,4172,1633,28772,25064,0,3000,0,0,0,0,9520,0,35944,36217
2023-10-27,FII,36750,37480,194447,191802,5811612,5341652,5760415,5415205,152343,82203,152415,78693,11619007,11636010
2023-10-27,Pro,93437,90178,375554,382363,47673014,43024155,47518864,43132481,1460088,745608,1463728,750951,93371856,93338565
2023-10-27,TOTAL,267606,267606,911626,911626,87971318,76790131,87971318,76790131,2474948,1142894,2474948,1142894,169558523,169558523
2023-10-30,Client,172565,168522,307723,294861,70040973,60891230,69867885,60446665,784384,339084,766557,345460,132535959,131889950
2023-10-30,DII,5070,3130,29769,29995,0,119,0,0,6281,0,3750,0,41239,36875
2023-10-30,FII,43255,48921,199500,226236,9359029,8144429,9573533,8343843,153943,83764,152887,81968,17983920,18427388
2023-10-30,Pro,120526,120843,383069,368969,126133136,104786999,126091720,105032269,1370515,781101,1391929,776521,233575346,233782251
2023-10-30,TOTAL,341416,341416,920061,920061,205533138,173822777,205533138,173822777,2315123,1203949,2315123,1203949,384136464,384136464
2023-10-31,Client,156828,158721,269293,271146,94399141,94568163,94065197,94812642,708331,260277,677603,267210,190362033,190252519
2023-10-31,DII,924,2158,28853,26064,0,5781,0,0,350,0,15970,0,35908,44192
2023-10-31,FII,47337,46667,198795,192766,12757689,15236458,12695378,15154801,129180,67610,130496,66683,28437069,28286791
2023-10-31,Pro,114227,111770,342137,349102,176388748,164616287,176785003,164459246,1200080,637107,1213872,631101,343298586,343550094
2023-10-31,TOTAL,319316,319316,839078,839078,283545578,274426689,283545578,274426689,2037941,964994,2037941,964994,562133596,562133596
2023-11-01,Client,123699,120482,281690,270710,108434021,113537666,108382277,113642015,756041,298515,675095,309200,223431632,223399779
2023-11-01,DII,2832,379,27109,28999,0,100,0,0,0,0,32756,0,30041,62134
2023-11-01,FII,34917,39760,172771,190935,14944742,13778802,14916948,13836797,133480,79969,134906,79048,29144681,29198394
2023-11-01,Pro,107162,107989,352647,343573,202521054,198549450,202600592,198387206,1251435,711468,1298199,701704,403493216,403439263
2023-11-01,TOTAL,268610,268610,834217,834217,325899817,325866018,325899817,325866018,2140956,1089952,2140956,1089952,656099570,656099570
2023-11-02,Client,196886,180563,327787,327633,76599123,70889508,76488109,70503226,850922,349726,867158,315832,149213952,148682521
2023-11-02,DII,744,409,27863,31791,0,188,0,0,9,0,42171,0,28804,74371
2023-11-02,FII,50245,63774,208938,184891,9871327,9471542,9914703,9658236,140807,82202,139464,81776,19825061,20042844
2023-11-02,Pro,125790,128919,375424,395697,125268462,117464715,125336100,117664491,1459788,747649,1402733,781969,245441828,245709909
2023-11-02,TOTAL,373665,373665,940012,940012,211738912,197825953,211738912,197825953,2451526,1179577,2451526,1179577,414509645,414509645
2023-11-03,Client,115718,126888,309448,327266,27483994,25098589,27519123,25030552,924445,366864,893670,346157,54299058,54243656
2023-11-03,DII,289,540,31807,27230,0,5112,0,0,225,0,19039,0,37433,46809
2023-11-03,FII,37961,24957,192426,158946,4262901,4316593,4302817,4366443,134362,80694,134186,80973,9024937,9068322
2023-11-03,Pro,77439,79022,358658,378897,38676254,36246512,38601209,36269811,1475112,803949,1487249,824377,77637924,77640565
2023-11-03,TOTAL,231407,231407,892339,892339,70423149,65666806,70423149,65666806,2534144,1251507,2534144,1251507,140999352,140999352
2023-11-06,Client,111804,128967,303149,303996,51597760,45211486,51527216,44697798,943116,365479,956480,331795,98532794,97946252
2023-11-06,DII,9670,52,33556,36689,0,2500,0,0,100,0,4740,0,45826,41481
2023-11-06,FII,38369,23045,177865,168183,6033595,6213408,6146257,6413614,122101,73049,121118,73827,12658387,12946044
2023-11-06,Pro,70874,78653,352405,358107,77598199,71510761,77556081,71826743,1474144,750488,1457123,783394,151756871,152060101
2023-11-06,TOTAL,230717,230717,866975,866975,135229554,122938155,135229554,122938155,2539461,1189016,2539461,1189016,262993878,262993878
2023-11-07,Client,135558,142011,301835,302245,98783481,91791448,98877713,91552929,957019,339111,922954,340509,192308452,192138361
2023-11-07,DII,213,87,28449,35395,0,231,0,231,0,0,8636,0,28893,44349
2023-11-07,FII,33025,32036,171021,159871,13208051,14191347,13135816,14182367,120808,72256,122016,70495,27796508,27702601
2023-11-07,Pro,102332,96994,358297,362091,177125379,160175403,177103382,160422902,1457234,748616,1481455,748979,339967261,340215803
2023-11-07,TOTAL,271128,271128,859602,859602,289116911,266158429,289116911,266158429,2535061,1159983,2535061,1159983,560101114,560101114
2023-11-08,Client,110334,114842,276393,264065,116569502,106446067,115867959,106262472,932074,294695,913877,288219,224629065,223711434
2023-11-08,DII,103,454,29497,27621,0,284,0,284,9,0,8422,0,29893,36781
2023-11-08,FII,26439,31500,154263,166449,16268161,14060185,16592090,14278227,86125,57353,88868,56221,30652526,31213355
2023-11-08,Pro,98485,88565,340029,342047,211401219,183904893,211778833,183870446,1475310,729696,1482351,737304,397949632,398299546
2023-11-08,TOTAL,235361,235361,800182,800182,344238882,304411429,344238882,304411429,2493518,1081744,2493518,1081744,653261116,653261116
2023-11-09,Client,114016,122082,301474,293859,68708417,63294277,68222727,63155157,1025626,357217,988870,348444,133801027,133131139
2023-11-09,DII,5018,1,25713,30054,0,285,0,2785,120,0,8361,0,31136,41201
2023-11-09,FII,23781,24202,182625,198407,9783634,9756724,9993830,10033403,129424,82124,131538,83552,19958312,20464932
2023-11-09,Pro,88319,84849,387284,374776,112017021,112367364,112292515,112227305,1604745,851632,1631146,858977,227316365,227469568
2023-11-09,TOTAL,231134,231134,897096,897096,190509072,185418650,190509072,185418650,2759915,1290973,2759915,1290973,381106840,381106840
2023-11-10,Client,129948,132597,286226,288730,33590185,28669817,33672914,28565196,944206,371385,921162,374646,63991767,63955245
2023-11-10,DII,22,712,21220,20941,0,0,0,0,0,0,2340,0,21242,23993
2023-11-10,FII,29776,34741,157336,160796,5988932,5606651,5974508,5679748,123127,76324,123351,74769,11982146,12047913
2023-11-10,Pro,96157,87853,351356,345671,49372925,41512914,49304620,41544438,1509969,841069,1530449,839363,93684390,93652394
2023-11-10,TOTAL,255903,255903,816138,816138,88952042,75789382,88952042,75789382,2577302,1288778,2577302,1288778,169679545,169679545
2023-11-13,Client,99570,100565,268426,261161,75503749,69025239,75325724,69034773,902794,334290,883687,330869,146134068,145936779
2023-11-13,DII,1990,12,21599,20237,0,0,0,0,185,0,4357,0,23774,24606
2023-11-13,FII,26157,17088,149046,152354,11429360,11979825,11540101,12090613,133512,83205,132624,80922,23801105,24013702
2023-11-13,Pro,61923,71975,315393,320712,126523610,117587263,126590894,117466941,1385690,743387,1401513,749091,246617266,246601126
2023-11-13,TOTAL,189640,189640,754464,754464,213456719,198592327,213456719,198592327,2422181,1160882,2422181,1160882,416576213,416576213
2023-11-15,Client,150589,155281,370257,392130,102474248,87070464,102173952,86582685,1252137,504360,1324908,452117,191822055,191081073
2023-11-15,DII,1443,300,32489,37227,0,7500,0,4000,0,0,10609,0,41432,52136
2023-11-15,FII,56846,52630,237752,168857,16514588,14282168,16917969,14690146,178871,130901,177866,131447,31401126,32138915
2023-11-15,Pro,162654,163321,427137,469421,183065373,155504005,182962288,155587306,2027017,1115585,1944642,1167282,342301771,342294260
2023-11-15,TOTAL,371532,371532,1067635,1067635,302054209,256864137,302054209,256864137,3458025,1750846,3458025,1750846,565566384,565566384
2023-11-16,Client,148673,161139,372182,394658,80208272,71588973,80174166,71445750,1512444,582434,1542297,557347,154412978,154275357
2023-11-16,DII,1255,5008,29594,30393,0,4000,0,5000,171,0,21751,0,35020,62152
2023-11-16,FII,44983,28836,232813,171282,11863262,11012348,11833386,11074740,227290,164168,227951,162840,23544864,23499035
2023-11-16,Pro,94282,94210,419148,457404,135748659,146083919,135812641,146163750,2335851,1223001,2283757,1249416,285904860,286061178
2023-11-16,TOTAL,289193,289193,1053737,1053737,227820193,228689240,227820193,228689240,4075756,1969603,4075756,1969603,463897722,463897722
2023-11-17,Client,155482,147614,379158,369712,31037848,30435451,30592151,30547459,1470939,513420,1404281,522928,63992298,63584145
2023-11-17,DII,413,580,24792,51986,0,0,0,0,579,0,11253,0,25784,63819
2023-11-17,FII,35393,44729,223241,205024,6965210,7123239,7108171,7193845,186207,129313,191415,130074,14662603,14873258
2023-11-17,Pro,101710,100075,455583,456052,52181340,45931978,52484076,45749364,2198083,1167961,2248859,1157692,102036655,102196118
2023-11-17,TOTAL,292998,292998,1082774,1082774,90184398,83490668,90184398,83490668,3855808,1810694,3855808,1810694,180717340,180717340
2023-11-20,Client,106824,100219,270182,267592,53242201,52990656,52952233,52712211,1192039,419429,1116464,433754,108221331,107582473
2023-11-20,DII,410,2113,30024,33518,0,645,0,0,365,0,7293,0,31444,42924
2023-11-20,FII,31708,31403,152829,166837,8757153,8412321,8863138,8527159,160329,105548,164164,104806,17619888,17857507
2023-11-20,Pro,64380,69587,346893,331981,98330137,91614910,98514120,91779162,1789291,989796,1854103,976213,193135407,193525166
2023-11-20,TOTAL,203322,203322,799928,799928,160329491,153018532,160329491,153018532,3142024,1514773,3142024,1514773,319008070,319008070
2023-11-21,Client,105794,108983,294703,308871,71634232,66460124,71849429,66090640,1228804,434155,1233876,420593,140157812,140012392
2023-11-21,DII,886,2000,46438,55148,0,2267,0,0,0,0,6945,0,49591,64093
2023-11-21,FII,28457,22459,173717,141315,10531425,10349796,10534208,10491142,152666,95158,148739,94876,21331219,21432739
2023-11-21,Pro,61957,63652,336199,345723,120570226,106460350,120352246,106690755,1842707,945001,1834617,958845,230216440,230245838
2023-11-21,TOTAL,197094,197094,851057,851057,202735883,183272537,202735883,183272537,3224177,1474314,3224177,1474314,391755062,391755062
2023-11-22,Client,156011,160219,374352,350814,118255530,117043603,118134512,116650946,1216742,437726,1204579,446452,237483964,236947522
2023-11-22,DII,713,170,99356,113206,0,2350,0,0,200,0,1600,0,102619,114976
2023-11-22,FII,52639,49274,187459,202482,19421643,20597057,19570597,20775942,175139,110391,174244,109357,40544328,40881896
2023-11-22,Pro,147678,147378,381645,376310,225476386,204653749,225448450,204869871,1879340,998887,1890998,991195,433537685,433724202
2023-11-22,TOTAL,357041,357041,1042812,1042812,363153559,342296759,363153559,342296759,3271421,1547004,3271421,1547004,711668596,711668596
2023-11-23,Client,98034,97264,349494,351040,74965585,70229346,74715873,69966979,1180143,480380,1192343,470080,147302982,146793579
2023-11-23,DII,440,0,98284,97355,0,5256,0,1580,299,0,45,0,104279,98980
2023-11-23,FII,26641,31935,251575,238768,10088690,10254985,10289314,10492333,161675,105923,159282,107346,20889489,21318978
2023-11-23,Pro,61543,57459,390600,402790,112019242,107896786,112068330,107925481,2028665,1118529,2019112,1127406,223515365,223600578
2023-11-23,TOTAL,186658,186658,1089953,1089953,197073517,188386373,197073517,188386373,3370782,1704832,3370782,1704832,391812115,391812115
2023-11-24,Client,119952,104479,492636,497318,36661364,35030638,36630697,34928783,1366551,506362,1392634,513875,74177503,74067786
2023-11-24,DII,2579,3849,159578,160631,0,8206,0,6606,927,0,950,0,171290,172036
2023-11-24,FII,40523,40502,746279,727270,6080724,5834651,6143652,5926430,188344,118105,188184,114714,13008626,13140752
2023-11-24,Pro,62338,76562,519331,532605,51182117,46726796,51149856,46738472,2325589,1146580,2299643,1142458,101962751,101939596
