w_pro,w_fii,w_contra,dev_exact,dev_cov,dev_sign,val_exact,val_sign,conf_exact,conf_sign,conf_sign_n,dev_score
0.4,0.2,-0.3,25.07,9.91,55.56,23.39,72.73,18.67,57.14,7,43.364
0.2,0.1,-0.15,25.07,9.91,55.56,23.39,72.73,18.67,57.14,7,43.364
0.05,0.75,-0.25,30.61,27.99,51.85,28.23,52.46,32.53,56.92,65,43.354
0.0,0.85,-0.2,32.07,41.69,50.86,33.06,55.68,34.34,53.09,81,43.344
0.0,0.65,-0.15,32.07,41.69,50.86,33.06,55.68,34.34,53.09,81,43.344
0.8,0.25,-0.25,30.03,53.06,52.21,31.45,51.06,30.12,52.31,65,43.338
0.2,0.95,-0.3,27.7,25.07,53.73,30.24,54.69,28.92,48.39,62,43.318
0.25,0.9,-0.25,28.57,30.32,53.09,31.85,55.41,29.52,49.25,67,43.282
0.05,0.95,-0.3,30.61,30.61,51.72,28.23,51.52,32.53,55.88,68,43.275999999999996
0.3,0.95,-0.3,27.7,25.95,53.62,31.45,53.73,27.11,47.46,59,43.251999999999995
0.05,0.25,-0.05,29.45,39.94,52.38,33.87,54.35,33.13,53.85,78,43.208
0.15,0.75,-0.15,29.45,39.94,52.38,33.87,54.35,33.13,53.85,78,43.208
0.1,0.5,-0.1,29.45,39.94,52.38,33.87,54.35,33.13,53.85,78,43.208
0.2,1.0,-0.2,29.45,39.94,52.38,33.87,54.35,33.13,53.85,78,43.208
0.15,0.55,-0.15,28.28,30.61,53.09,31.45,55.41,30.12,50.0,68,43.166
0.05,1.0,-0.3,30.32,31.78,51.69,29.44,52.17,32.53,55.88,68,43.141999999999996
0.25,0.0,-0.2,29.74,25.36,52.05,27.42,51.06,24.7,45.45,44,43.126
0.15,0.65,-0.15,28.86,36.15,52.63,32.26,54.76,30.72,52.05,73,43.122
0.05,0.85,-0.25,30.32,32.65,51.65,29.44,50.7,33.13,56.52,69,43.117999999999995
0.35,0.8,-0.3,25.66,20.99,54.72,31.45,53.33,25.9,46.0,50,43.096000000000004
0.4,0.2,-0.25,27.11,19.83,53.7,26.61,60.71,21.69,61.11,18,43.064
0.15,0.1,-0.2,25.07,6.71,55.0,22.58,36.36,24.1,45.45,22,43.028
0.2,0.85,-0.25,28.57,27.99,52.63,31.45,54.93,30.12,50.0,66,43.006
0.25,0.5,-0.2,24.78,20.12,55.1,31.05,55.17,25.9,46.94,49,42.972
0.3,0.85,-0.3,26.82,20.12,53.7,30.65,54.24,26.51,46.3,54,42.948
0.2,0.95,-0.2,29.45,39.36,51.92,33.47,55.06,32.53,53.25,77,42.932
0.15,0.7,-0.15,29.45,39.36,51.92,33.06,54.55,32.53,53.25,77,42.932
0.15,0.35,-0.25,23.91,2.92,55.56,22.18,57.14,20.48,45.45,11,42.9
0.15,0.55,-0.2,26.24,18.95,54.0,29.84,54.55,27.11,45.45,55,42.896
0.25,0.65,-0.25,25.66,17.78,54.35,31.05,56.6,27.71,47.06,51,42.874
0.25,0.9,-0.3,27.11,22.45,53.33,29.84,52.46,28.31,47.46,59,42.842
0.35,0.7,-0.3,24.2,15.74,55.26,31.05,60.42,27.11,48.94,47,42.836
0.25,0.85,-0.3,26.53,20.41,53.7,30.65,52.46,27.71,47.27,55,42.832
0.35,0.45,-0.3,23.62,7.29,55.56,26.61,64.0,22.89,52.17,23,42.784
0.3,0.65,-0.3,24.2,11.66,55.17,29.03,60.0,25.9,48.78,41,42.782
0.25,0.55,-0.25,24.2,11.66,55.17,29.03,60.0,26.51,50.0,42,42.782
0.05,0.9,-0.25,30.32,33.82,51.06,30.65,52.63,33.13,54.93,71,42.763999999999996
0.25,0.1,-0.25,25.07,7.58,54.55,23.79,43.75,21.69,47.06,17,42.757999999999996
0.4,0.0,-0.25,29.15,30.32,51.81,27.82,53.19,25.3,50.0,44,42.745999999999995
0.3,0.0,-0.25,28.57,24.78,52.17,27.42,48.0,24.7,44.44,45,42.730000000000004
0.15,0.65,-0.2,27.41,25.66,52.94,30.65,54.55,29.52,48.44,64,42.727999999999994
0.15,0.6,-0.2,26.82,22.74,53.33,30.24,52.38,28.31,46.67,60,42.726
0.2,0.45,-0.2,24.49,12.24,54.84,29.03,60.0,25.9,48.84,43,42.7
0.45,0.2,-0.3,26.24,14.87,53.66,25.0,56.52,19.88,53.33,15,42.692
0.2,0.85,-0.3,25.95,20.12,53.85,30.24,55.36,28.92,47.37,57,42.690000000000005
0.0,0.7,-0.2,31.49,36.73,50.0,29.84,52.0,34.94,56.76,74,42.596000000000004
0.0,0.9,-0.25,31.49,37.61,50.0,30.65,53.25,34.34,54.67,75,42.596000000000004
0.0,0.35,-0.1,31.49,36.73,50.0,29.84,52.0,34.94,56.76,74,42.596000000000004
0.35,0.0,-0.25,29.45,25.95,51.35,26.61,56.76,25.9,50.0,40,42.59
0.05,0.55,-0.2,29.45,25.95,51.35,27.82,53.85,30.12,55.0,60,42.59
0.4,0.1,-0.25,27.99,23.62,52.31,26.21,56.67,24.1,56.0,25,42.582
0.2,0.4,-0.25,23.03,3.79,55.56,25.0,70.59,21.08,38.1,21,42.548
0.5,0.25,-0.3,27.41,21.57,52.54,28.23,60.0,22.89,52.0,25,42.488
0.35,0.85,-0.3,25.66,22.16,53.57,31.45,52.38,25.9,47.17,53,42.406
0.05,0.9,-0.3,30.03,28.28,50.62,29.03,54.69,32.53,56.92,65,42.384
0.15,0.35,-0.15,24.49,13.99,54.29,29.44,56.82,25.9,48.84,43,42.37
0.3,0.7,-0.3,24.49,13.99,54.29,29.44,56.82,25.9,48.84,43,42.37
0.3,0.55,-0.25,24.78,14.58,54.05,30.65,58.33,26.51,48.84,43,42.342
0.3,0.55,-0.3,23.32,8.45,55.0,27.02,58.06,24.7,48.39,31,42.328
0.25,0.45,-0.25,23.32,8.45,55.0,26.61,56.67,23.49,46.43,28,42.328
0.0,0.55,-0.15,31.49,37.9,49.53,30.65,52.56,34.34,54.67,75,42.314
0.25,0.7,-0.25,26.53,19.83,52.83,30.65,55.17,26.51,46.3,54,42.31
0.4,0.15,-0.25,26.82,21.28,52.63,26.21,57.14,21.08,45.45,22,42.306
0.2,0.75,-0.25,26.82,22.16,52.54,29.84,51.61,28.31,47.46,59,42.251999999999995
0.05,0.7,-0.2,29.74,32.07,50.56,30.24,52.7,33.73,55.71,70,42.232
0.1,0.6,-0.2,27.11,24.49,52.31,29.44,55.17,28.92,47.46,59,42.230000000000004
0.15,0.9,-0.3,27.11,24.49,52.31,29.44,55.17,28.92,47.46,59,42.230000000000004
0.05,0.3,-0.1,27.11,24.49,52.31,29.44,55.17,28.92,47.46,59,42.230000000000004
0.35,0.15,-0.2,26.82,23.03,52.46,29.44,59.52,24.7,53.12,32,42.204
0.4,0.15,-0.3,25.95,11.95,52.94,23.39,50.0,19.88,50.0,10,42.144
0.15,0.7,-0.25,26.24,20.99,52.73,29.84,54.55,28.31,49.09,55,42.134
0.05,0.6,-0.25,27.99,23.91,51.52,28.23,52.08,28.92,56.86,51,42.108
0.2,0.5,-0.2,24.49,15.74,53.85,29.84,55.1,26.51,45.83,48,42.106
0.1,0.25,-0.1,24.49,15.74,53.85,29.84,55.1,26.51,45.83,48,42.106
0.3,0.75,-0.3,24.49,15.74,53.85,29.84,55.1,26.51,45.83,48,42.106
0.45,0.1,-0.3,27.41,20.12,51.79,26.61,58.06,22.29,52.38,21,42.038
0.1,0.3,-0.1,27.7,23.32,51.56,31.45,54.69,26.51,47.27,55,42.016
0.15,0.45,-0.15,27.7,23.32,51.56,31.45,54.69,26.51,47.27,55,42.016
0.2,0.6,-0.2,27.7,23.32,51.56,31.45,54.69,26.51,47.27,55,42.016
0.25,0.75,-0.25,27.7,23.32,51.56,31.45,54.69,26.51,47.27,55,42.016
0.3,0.9,-0.3,27.7,23.32,51.56,31.45,54.69,26.51,47.27,55,42.016
0.05,0.15,-0.05,27.7,23.32,51.56,31.45,54.69,26.51,47.27,55,42.016
0.3,0.6,-0.25,24.78,17.2,53.49,31.45,57.69,26.51,46.94,49,42.006
0.0,0.85,-0.3,30.61,32.65,49.46,27.42,46.88,33.13,56.92,65,41.92
0.0,0.7,-0.25,30.61,31.78,49.45,28.23,48.44,32.53,56.25,64,41.914
0.35,0.0,-0.3,28.57,25.36,50.7,27.02,47.06,25.3,44.68,47,41.848
0.0,0.95,-0.25,30.9,37.9,49.06,31.85,54.22,33.73,53.25,77,41.796
0.2,0.1,-0.2,24.49,4.96,53.33,21.77,25.0,18.67,37.5,8,41.794
0.1,0.05,-0.1,24.49,4.96,53.33,21.77,25.0,18.67,37.5,8,41.794
0.3,0.15,-0.3,24.49,4.96,53.33,21.77,25.0,18.67,37.5,8,41.794
0.2,0.0,-0.15,29.45,25.66,50.0,27.02,51.16,25.3,45.24,42,41.78
0.4,0.0,-0.3,29.45,25.66,50.0,27.02,51.16,25.3,45.24,42,41.78
0.2,0.65,-0.25,25.66,15.74,52.38,29.84,56.86,25.9,47.92,48,41.692
0.0,1.0,-0.3,31.2,35.28,48.51,29.84,52.78,33.73,56.34,71,41.586
0.0,0.5,-0.15,31.2,35.28,48.51,29.84,52.78,33.73,56.34,71,41.586
0.3,0.05,-0.2,27.7,21.87,50.82,27.42,54.29,22.29,44.44,27,41.571999999999996
0.0,0.75,-0.2,30.9,38.19,48.6,31.05,53.09,33.73,53.25,77,41.519999999999996
0.15,0.65,-0.25,25.66,18.37,52.08,30.24,55.77,28.31,49.06,53,41.512
0.35,0.05,-0.25,27.41,19.53,50.91,25.81,54.84,24.1,46.43,28,41.51
0.3,0.15,-0.25,24.2,6.12,52.94,22.58,55.56,18.67,50.0,6,41.443999999999996
0.0,0.8,-0.2,30.61,39.36,48.62,33.06,55.81,33.73,52.5,80,41.416
0.0,1.0,-0.25,30.61,39.36,48.62,33.06,55.81,33.73,52.5,80,41.416
0.0,0.4,-0.1,30.61,39.36,48.62,33.06,55.81,33.73,52.5,80,41.416
0.0,0.6,-0.15,30.61,39.36,48.62,33.06,55.81,33.73,52.5,80,41.416
0.0,0.2,-0.05,30.61,39.36,48.62,33.06,55.81,33.73,52.5,80,41.416
0.1,0.65,-0.25,27.11,21.57,50.85,29.44,54.0,29.52,54.55,55,41.354
0.1,0.75,-0.3,27.11,21.57,50.85,27.82,50.0,28.31,54.9,51,41.354
0.2,0.05,-0.25,25.36,20.41,51.92,28.63,47.62,30.12,52.63,57,41.296
0.35,0.75,-0.3,24.49,16.91,52.38,30.24,53.7,26.51,46.94,49,41.224000000000004
0.05,0.0,-0.25,33.53,71.14,46.35,32.66,45.27,35.54,46.73,107,41.222
0.2,0.55,-0.3,23.03,6.41,53.33,25.0,59.09,23.49,46.15,26,41.21
0.35,0.05,-0.3,26.24,15.45,51.16,25.4,48.39,25.3,51.72,29,41.192
0.0,0.85,-0.25,30.9,35.86,48.04,29.84,52.05,34.34,56.94,72,41.184
0.0,0.3,-0.1,30.32,33.53,48.42,28.23,48.57,33.13,55.88,68,41.18
0.0,0.6,-0.2,30.32,33.53,48.42,28.23,48.57,33.13,55.88,68,41.18
0.0,0.15,-0.05,30.32,33.53,48.42,28.23,48.57,33.13,55.88,68,41.18
0.0,0.45,-0.15,30.32,33.53,48.42,28.23,48.57,33.13,55.88,68,41.18
0.0,0.9,-0.3,30.32,33.53,48.42,28.23,48.57,33.13,55.88,68,41.18
0.0,0.75,-0.25,30.32,33.53,48.42,28.23,48.57,33.13,55.88,68,41.18
0.25,0.1,-0.3,25.66,11.66,51.52,24.6,45.16,26.51,51.43,35,41.176
0.3,0.0,-0.2,28.86,28.28,49.37,27.42,54.55,24.1,50.0,38,41.166
0.15,0.0,-0.1,28.86,28.28,49.37,27.42,54.55,24.1,50.0,38,41.166
0.45,0.0,-0.3,28.86,28.28,49.37,27.42,54.55,24.1,50.0,38,41.166
0.05,0.7,-0.25,28.86,26.53,49.33,29.03,55.17,30.12,54.1,61,41.141999999999996
0.25,0.55,-0.3,22.74,6.71,53.33,25.4,56.0,23.49,46.15,26,41.093999999999994
0.25,0.8,-0.3,25.95,17.49,51.06,29.84,54.72,25.9,44.23,52,41.016
0.0,0.55,-0.2,30.03,31.2,48.31,27.82,48.39,32.53,58.06,62,40.998000000000005
0.15,0.05,-0.2,25.95,20.99,50.91,29.44,47.69,28.31,50.91,55,40.925999999999995
0.05,0.8,-0.3,29.15,27.41,48.72,27.42,49.06,30.12,54.24,59,40.891999999999996
0.05,0.75,-0.3,28.28,25.36,49.3,28.23,50.0,30.12,56.36,55,40.891999999999996
0.0,0.95,-0.3,30.32,33.82,47.92,29.84,52.78,34.34,57.14,70,40.879999999999995
0.2,0.0,-0.25,30.03,36.73,48.04,29.84,45.74,31.93,48.72,78,40.836
0.05,0.0,-0.3,33.24,72.01,45.88,32.26,44.97,36.14,46.79,109,40.824000000000005
0.2,0.8,-0.3,25.36,18.08,51.06,30.24,56.6,28.31,48.15,54,40.78
0.1,0.4,-0.15,25.36,18.08,51.06,30.24,56.6,28.31,48.15,54,40.78
0.05,0.0,-0.2,33.24,69.39,45.74,31.45,44.76,34.34,46.08,102,40.74
0.0,0.4,-0.15,30.03,31.49,47.78,27.02,48.39,31.93,57.14,63,40.68
0.0,0.8,-0.3,30.03,31.49,47.78,27.02,48.39,31.93,57.14,63,40.68
0.25,0.0,-0.3,29.74,34.4,47.92,29.44,43.96,31.33,48.68,76,40.647999999999996
0.15,0.5,-0.25,23.03,9.04,52.38,25.81,53.33,24.7,48.39,31,40.64
0.0,0.8,-0.25,30.32,34.11,47.42,30.24,53.42,33.73,57.14,70,40.58
0.25,0.6,-0.3,22.74,9.33,52.38,27.02,56.25,26.51,48.65,37,40.524
0.05,0.5,-0.2,27.41,23.62,49.23,27.02,51.11,28.92,56.6,53,40.501999999999995
0.4,0.05,-0.3,26.24,17.49,50.0,25.4,51.72,23.49,44.83,29,40.496
0.1,0.55,-0.2,26.24,20.99,50.0,29.03,55.77,28.92,50.91,55,40.496
0.15,0.8,-0.3,26.24,20.99,50.0,29.84,56.86,28.92,50.91,55,40.496
0.05,0.05,-0.2,32.07,60.93,46.06,32.26,45.24,34.34,47.25,91,40.464
0.05,0.0,-0.15,32.65,65.6,45.51,32.66,46.72,34.34,46.46,99,40.366
0.1,0.0,-0.3,32.65,65.6,45.51,32.66,46.72,34.34,46.46,99,40.366
0.35,0.15,-0.25,25.36,12.24,50.0,23.79,52.63,17.47,42.86,7,40.144
0.0,0.65,-0.2,30.03,33.82,46.88,29.84,52.78,33.73,57.14,70,40.14
0.15,0.85,-0.3,26.53,21.87,49.15,28.63,54.72,28.92,50.0,56,40.102000000000004
0.05,0.1,-0.3,31.78,63.56,45.61,31.05,44.35,33.13,45.56,90,40.078
0.25,0.75,-0.3,25.07,14.29,50.0,29.44,57.78,25.9,48.94,47,40.028
0.05,0.85,-0.3,28.86,27.41,47.44,28.63,55.0,30.72,54.84,62,40.007999999999996
0.3,0.05,-0.25,26.82,13.7,48.78,24.19,41.67,25.3,51.72,29,39.996
0.05,0.05,-0.25,31.78,65.6,45.45,30.65,43.94,36.14,46.46,99,39.982
0.0,0.0,-0.3,32.36,79.59,45.02,34.27,46.3,38.55,45.45,121,39.956
0.0,0.0,-0.05,32.36,79.59,45.02,34.27,46.3,38.55,45.45,121,39.956
0.0,0.0,-0.1,32.36,79.59,45.02,34.27,46.3,38.55,45.45,121,39.956
0.0,0.0,-0.2,32.36,79.59,45.02,34.27,46.3,38.55,45.45,121,39.956
0.0,0.0,-0.25,32.36,79.59,45.02,34.27,46.3,38.55,45.45,121,39.956
0.0,0.0,-0.15,32.36,79.59,45.02,34.27,46.3,38.55,45.45,121,39.956
0.05,0.4,-0.2,26.24,20.41,49.09,25.4,48.57,27.11,56.41,39,39.95
0.05,0.7,-0.3,27.99,25.36,47.89,27.42,51.11,28.92,56.86,51,39.93
0.05,0.65,-0.25,27.99,25.36,47.89,27.82,50.0,29.52,54.39,57,39.93
0.15,0.5,-0.2,24.78,14.58,50.0,30.24,59.18,26.51,48.94,47,39.912
0.0,0.1,-0.3,32.65,70.26,44.74,32.66,46.67,34.34,45.45,99,39.904
0.0,0.05,-0.15,32.65,70.26,44.74,32.66,46.67,34.34,45.45,99,39.904
0.05,0.1,-0.25,31.49,57.43,45.51,30.65,46.43,33.13,47.67,86,39.902
0.0,0.25,-0.3,30.03,56.27,46.31,27.42,43.3,29.52,45.83,72,39.798
0.15,0.75,-0.3,25.95,17.2,48.94,29.44,55.1,27.11,51.02,49,39.744
0.05,0.25,-0.1,25.95,17.2,48.94,29.44,55.1,27.11,51.02,49,39.744
0.1,0.5,-0.2,25.95,17.2,48.94,29.44,55.1,27.11,51.02,49,39.744
0.05,0.05,-0.3,32.07,67.93,44.81,32.66,46.38,35.54,46.08,102,39.714
0.0,0.2,-0.25,30.03,56.56,46.0,28.23,43.56,29.52,46.05,76,39.611999999999995
0.25,0.05,-0.3,25.36,20.41,49.06,27.82,45.16,30.72,50.82,61,39.58
0.3,0.2,-0.3,23.91,2.33,50.0,21.77,50.0,18.07,40.0,5,39.564
0.25,0.2,-0.25,23.91,2.33,50.0,21.77,75.0,18.07,50.0,2,39.564
0.15,0.1,-0.15,23.91,2.33,50.0,21.77,50.0,18.07,40.0,5,39.564
0.15,0.2,-0.25,23.91,4.08,50.0,23.39,46.67,18.67,37.5,8,39.564
0.3,0.25,-0.3,23.91,2.33,50.0,21.77,75.0,18.07,50.0,2,39.564
0.2,0.15,-0.2,23.91,2.33,50.0,21.77,60.0,18.07,25.0,4,39.564
0.0,0.05,-0.3,32.07,75.8,44.55,32.26,44.08,35.54,45.87,109,39.558
0.1,0.0,-0.25,31.2,62.97,44.97,31.05,45.8,33.13,47.37,95,39.462
0.35,0.2,-0.3,23.62,4.37,50.0,22.58,55.56,18.07,50.0,4,39.448
0.25,0.65,-0.3,23.62,11.37,50.0,29.03,58.97,27.11,50.0,42,39.448
0.15,0.25,-0.2,23.62,1.75,50.0,22.18,80.0,19.88,50.0,8,39.448
0.1,0.05,-0.3,31.2,57.43,44.87,32.26,45.67,34.94,46.32,95,39.402
0.0,0.45,-0.3,29.15,38.78,46.23,27.42,52.0,22.89,42.11,38,39.397999999999996
0.0,0.3,-0.2,29.15,38.78,46.23,27.42,52.0,22.89,42.11,38,39.397999999999996
0.0,0.15,-0.1,29.15,38.78,46.23,27.42,52.0,22.89,42.11,38,39.397999999999996
0.0,0.05,-0.25,32.07,75.22,44.28,31.45,44.22,36.14,46.3,108,39.396
0.15,0.2,-0.2,23.32,1.17,50.0,21.37,66.67,18.67,50.0,4,39.328
0.2,0.25,-0.25,23.32,1.17,50.0,21.37,50.0,18.07,50.0,2,39.328
0.15,0.4,-0.25,23.32,4.66,50.0,22.58,45.45,21.08,43.75,16,39.328
0.0,0.3,-0.3,30.03,49.56,45.52,28.63,48.1,28.92,46.77,62,39.324
0.0,0.25,-0.25,30.03,49.56,45.52,28.63,48.1,28.92,46.77,62,39.324
0.0,0.2,-0.2,30.03,49.56,45.52,28.63,48.1,28.92,46.77,62,39.324
0.0,0.1,-0.1,30.03,49.56,45.52,28.63,48.1,28.92,46.77,62,39.324
0.0,0.05,-0.2,32.07,73.47,44.16,31.45,45.71,36.14,47.17,106,39.324
0.0,0.05,-0.05,30.03,49.56,45.52,28.63,48.1,28.92,46.77,62,39.324
0.0,0.15,-0.15,30.03,49.56,45.52,28.63,48.1,28.92,46.77,62,39.324
0.0,0.1,-0.25,31.78,68.8,44.32,30.65,45.31,32.53,43.75,96,39.304
0.05,0.55,-0.25,26.82,23.03,47.62,27.02,48.78,29.52,58.7,46,39.3
0.2,0.45,-0.25,23.03,6.71,50.0,25.4,60.87,23.49,48.0,25,39.212
0.25,0.45,-0.3,23.03,3.21,50.0,24.19,71.43,20.48,41.18,17,39.212
0.1,0.05,-0.25,30.03,51.6,45.32,31.45,47.79,34.94,48.86,88,39.204
0.05,0.6,-0.3,26.53,23.32,47.62,26.21,51.16,27.11,55.81,43,39.184
0.15,0.0,-0.2,29.45,41.69,45.61,28.63,43.88,31.93,50.63,79,39.146
0.2,0.5,-0.3,22.74,3.5,50.0,23.79,56.25,22.29,42.86,21,39.096000000000004
0.2,0.5,-0.25,22.74,8.75,50.0,26.21,53.33,25.9,47.22,36,39.096000000000004
0.1,0.25,-0.15,22.74,3.5,50.0,23.79,56.25,22.29,42.86,21,39.096000000000004
0.15,0.35,-0.2,22.74,5.25,50.0,24.6,63.16,23.49,48.0,25,39.096000000000004
0.05,0.5,-0.25,26.53,21.57,47.46,25.81,50.0,26.51,54.76,42,39.088
0.0,0.65,-0.25,29.45,30.61,45.45,27.02,48.39,31.93,56.45,62,39.05
0.0,0.15,-0.2,30.32,58.31,44.87,28.63,43.69,28.31,45.45,77,39.05
0.0,0.65,-0.3,29.15,32.65,45.65,25.4,47.17,30.72,56.86,51,39.05
0.0,0.4,-0.25,27.99,36.15,46.39,24.19,44.44,24.7,50.0,38,39.03
0.15,0.45,-0.25,22.45,6.41,50.0,24.6,52.38,23.49,46.15,26,38.980000000000004
0.15,0.4,-0.2,22.45,8.16,50.0,26.21,55.17,24.7,45.45,33,38.980000000000004
0.0,0.1,-0.15,30.32,60.35,44.72,29.03,44.04,29.52,45.68,81,38.959999999999994
0.0,0.2,-0.3,30.32,60.35,44.72,29.03,44.04,29.52,45.68,81,38.959999999999994
0.35,0.1,-0.25,25.95,13.99,47.5,25.4,60.87,21.69,52.94,17,38.88
0.0,0.55,-0.25,28.86,32.07,45.56,25.0,46.3,31.93,58.49,53,38.88
0.25,0.5,-0.3,22.16,4.96,50.0,25.0,72.22,22.29,43.48,23,38.864000000000004
0.0,0.45,-0.2,28.86,31.2,45.45,25.0,46.3,33.13,60.0,55,38.814
0.0,0.4,-0.3,29.74,41.98,44.83,26.21,49.09,25.3,48.78,41,38.794
0.0,0.2,-0.15,29.74,41.98,44.83,26.21,49.09,25.3,48.78,41,38.794
0.15,0.6,-0.25,23.91,14.87,48.65,29.44,55.32,26.51,50.0,46,38.754
0.05,0.65,-0.3,27.41,23.91,46.27,25.81,47.62,30.12,60.87,46,38.726
0.05,0.15,-0.3,30.03,54.23,44.52,28.63,45.71,30.72,46.15,78,38.724000000000004
0.0,0.1,-0.2,30.9,64.43,43.93,29.44,44.63,30.72,44.94,89,38.718
0.0,0.05,-0.1,30.9,64.43,43.93,29.44,44.63,30.72,44.94,89,38.718
0.0,0.15,-0.3,30.9,64.43,43.93,29.44,44.63,30.72,44.94,89,38.718
0.1,0.6,-0.25,25.07,16.62,47.73,27.42,50.0,26.51,50.0,46,38.666
0.15,0.0,-0.15,27.7,26.53,45.95,25.81,40.62,30.12,49.18,61,38.65
0.05,0.0,-0.05,27.7,26.53,45.95,25.81,40.62,30.12,49.18,61,38.65
0.25,0.0,-0.25,27.7,26.53,45.95,25.81,40.62,30.12,49.18,61,38.65
0.3,0.0,-0.3,27.7,26.53,45.95,25.81,40.62,30.12,49.18,61,38.65
0.1,0.0,-0.1,27.7,26.53,45.95,25.81,40.62,30.12,49.18,61,38.65
0.2,0.0,-0.2,27.7,26.53,45.95,25.81,40.62,30.12,49.18,61,38.65
0.05,0.5,-0.3,26.82,26.24,46.48,25.0,46.34,23.49,46.67,30,38.616
0.0,0.25,-0.2,29.45,45.19,44.72,25.0,45.76,26.51,51.16,43,38.611999999999995
0.25,0.7,-0.3,23.91,12.24,48.39,29.44,59.52,26.51,47.73,44,38.598
0.0,0.5,-0.25,28.28,31.78,45.45,25.4,47.06,29.52,56.25,48,38.582
0.0,0.1,-0.05,28.28,31.78,45.45,25.4,47.06,29.52,56.25,48,38.582
0.0,0.6,-0.3,28.28,31.78,45.45,25.4,47.06,29.52,56.25,48,38.582
0.0,0.3,-0.15,28.28,31.78,45.45,25.4,47.06,29.52,56.25,48,38.582
0.0,0.2,-0.1,28.28,31.78,45.45,25.4,47.06,29.52,56.25,48,38.582
0.0,0.4,-0.2,28.28,31.78,45.45,25.4,47.06,29.52,56.25,48,38.582
0.1,0.5,-0.3,25.36,13.7,47.37,24.19,44.44,22.29,54.55,22,38.565999999999995
0.05,0.25,-0.15,25.36,13.7,47.37,24.19,44.44,22.29,54.55,22,38.565999999999995
0.15,0.05,-0.25,28.57,37.32,45.1,30.24,44.44,31.33,50.0,76,38.488
0.35,0.15,-0.3,24.78,7.0,47.62,21.77,37.5,19.28,44.44,9,38.484
0.0,0.25,-0.1,28.86,30.61,44.83,27.02,49.15,31.33,54.1,61,38.442
0.0,0.75,-0.3,28.86,30.61,44.83,27.02,49.15,31.33,54.1,61,38.442
0.0,0.5,-0.2,28.86,30.61,44.83,27.02,49.15,31.33,54.1,61,38.442
0.15,0.45,-0.2,23.62,11.66,48.28,29.03,57.5,26.51,50.0,44,38.416
0.0,0.6,-0.25,28.57,31.78,44.94,25.81,48.21,31.33,57.89,57,38.391999999999996
0.15,0.05,-0.3,29.15,47.52,44.53,32.26,47.71,34.34,50.0,84,38.378
0.0,0.15,-0.25,29.74,61.81,43.9,29.44,45.3,30.72,45.88,85,38.236000000000004
0.2,0.55,-0.25,23.32,11.08,48.15,28.63,56.41,27.11,48.84,43,38.217999999999996
0.0,0.35,-0.25,28.57,41.4,44.64,26.21,47.17,25.3,47.62,42,38.212
0.0,0.35,-0.15,28.28,31.2,44.83,25.0,46.3,31.93,58.93,56,38.21
0.0,0.7,-0.3,28.28,31.2,44.83,25.0,46.3,31.93,58.93,56,38.21
0.1,0.35,-0.25,25.36,10.2,46.67,24.19,47.83,19.28,45.45,11,38.146
0.05,0.05,-0.15,29.15,50.73,44.12,31.85,47.27,33.13,48.78,82,38.132
0.1,0.1,-0.3,29.15,50.73,44.12,31.85,47.27,33.13,48.78,82,38.132
0.0,0.35,-0.3,29.15,46.94,44.09,27.02,47.76,25.9,48.94,47,38.114000000000004
0.25,0.05,-0.2,26.24,12.24,45.95,25.0,47.83,22.89,43.48,23,38.066
0.15,0.0,-0.25,29.15,51.9,43.88,32.26,46.15,33.13,49.43,87,37.988
0.05,0.35,-0.2,25.95,18.08,46.0,25.4,45.71,25.3,54.84,31,37.98
0.0,0.3,-0.25,28.28,46.65,44.35,25.81,46.03,25.9,51.11,45,37.922
0.2,0.6,-0.25,24.2,13.12,47.06,29.84,57.78,27.11,50.0,46,37.916
0.2,0.65,-0.3,22.74,10.79,48.0,27.42,51.28,26.51,50.0,40,37.896
0.1,0.6,-0.3,25.07,15.16,46.34,24.6,43.33,28.31,61.11,36,37.832
0.05,0.3,-0.15,25.07,15.16,46.34,24.6,43.33,28.31,61.11,36,37.832
0.1,0.45,-0.2,23.91,13.41,47.06,27.02,54.05,27.11,51.16,43,37.8
0.2,0.05,-0.3,28.57,35.28,43.88,29.44,43.48,30.12,49.32,73,37.756
0.05,0.45,-0.25,25.95,20.99,45.61,24.19,48.65,25.3,54.55,33,37.746
0.15,0.5,-0.3,23.62,6.41,47.06,22.98,36.84,22.29,52.38,21,37.684
0.1,0.05,-0.2,28.28,42.27,43.86,32.26,47.17,33.73,51.9,79,37.628
0.05,0.35,-0.25,27.11,23.03,44.62,22.98,45.45,21.08,47.83,23,37.616
0.1,0.55,-0.3,24.78,14.58,46.15,25.4,46.88,25.3,58.62,29,37.602
0.3,0.1,-0.25,24.78,9.04,46.15,24.19,50.0,20.48,54.55,11,37.602
0.2,0.05,-0.15,25.36,12.24,45.71,25.4,59.09,21.69,50.0,16,37.57
0.4,0.1,-0.3,25.36,12.24,45.71,25.4,59.09,21.69,50.0,16,37.57
0.0,0.55,-0.3,27.41,32.36,44.32,24.6,46.81,26.51,54.55,44,37.556
0.0,0.5,-0.3,27.11,33.53,44.44,24.6,44.44,25.3,51.28,39,37.507999999999996
0.0,0.25,-0.15,27.11,33.53,44.44,24.6,44.44,25.3,51.28,39,37.507999999999996
